TDet,label,x_m,z_m,CI95_x_lo,CI95_x_hi,CI95_y_lo,CI95_y_hi,CI95_z_lo,CI95_z_hi,TDOA_12,TDOAi_12,XAmp_12,TDOA_13,TDOAi_13,XAmp_13,TDOA_14,TDOAi_14,XAmp_14,TDOA_23,TDOAi_23,XAmp_23,TDOA_24,TDOAi_24,XAmp_24,TDOA_34,TDOAi_34,XAmp_34
739104.667389618,1,-550,20,-650,-550,-800,-800,NaN,NaN,-0.24175,-0.242833333333333,0.0530321630723473,0.002,0.00390416666666667,0.105112411209196,0.0586666666666667,0.0696291666666667,0.114359304422749,0.24425,0.2466625,0.0361877769702342,0.308583333333333,0.296333333333333,0.0262944741050664,0.05675,0.0710125,0.141937036400258
739104.667396285,1,-550,20,-650,-550,-800,-800,NaN,NaN,-0.241583333333333,-0.242283333333333,0.866921308194348,0.00225,0.00392916666666667,0.549483387256672,0.0588333333333333,0.0694875,0.560824359400219,0.24375,0.246404166666667,1.40948592853886,0.307333333333333,0.295691666666667,1.42537468157046,0.0566666666666667,0.0702833333333333,0.880325633943847
739104.667402211,1,-550,20,-650,-550,-800,-800,NaN,NaN,-0.241583333333333,-0.242904166666667,0.556935358931543,0.00225,0.00373333333333333,0.373036315681664,0.05875,0.0693458333333333,0.348651982029486,0.243833333333333,0.24615,0.909035881241208,0.307333333333333,0.29505,0.911882302152923,0.0635833333333333,0.0695541666666667,0.562350644263971
739104.667406655,1,-550,20,-650,-550,-800,-800,NaN,NaN,-0.241583333333333,-0.243675,0.812374627999474,0.00225,0.00282916666666667,0.527850245361944,0.0588333333333333,0.0692,0.542793049098616,0.24375,0.24655,1.33416946679485,0.307333333333333,0.294404166666667,1.35081877650716,0.0635,0.069225,0.838247931194618
739104.667408137,1,-550,20,-650,-550,-800,-800,NaN,NaN,-0.24175,-0.2448,0.0051739713878717,0.00225,0.00257083333333333,0.00374055821617945,0.0589166666666667,0.066775,0.00362730990630467,0.243583333333333,0.2463,0.00861710827216914,0.30725,0.293570833333333,0.0088581744067442,0.0568333333333333,0.0663583333333333,0.00577950407588229
739104.667419248,1,-550,20,-650,-550,-800,-800,NaN,NaN,-0.241583333333333,-0.245925,0.495787452459701,0.00216666666666667,0.00231666666666667,0.333139628236281,0.0656666666666667,0.0647291666666667,0.324632108533724,0.24375,0.245366666666667,0.838653560813436,0.307333333333333,0.292741666666667,0.86097692626895,0.0635,0.0634875,0.52540400591505
739104.667422211,1,-550,20,-650,-550,-800,-800,NaN,NaN,-0.241583333333333,-0.2470625,0.419409264791325,0.00216666666666667,0.002175,0.287792523750607,0.0656666666666667,0.0633583333333333,0.280255081428531,0.24375,0.2449125,0.721618615743928,0.307333333333333,0.295491666666667,0.742052706321925,0.0635833333333333,0.0639375,0.452228905574185
739104.667423692,1,-550,20,-650,-550,-800,-800,NaN,NaN,-0.241583333333333,-0.2482,0.55691195596146,0.00216666666666667,0.00203333333333333,0.381803506562915,0.0656666666666667,0.0623666666666667,0.371916813464506,0.24375,0.244458333333333,0.961943822006899,0.307333333333333,0.298241666666667,0.984350047928251,0.0635,0.0623166666666667,0.600341434082905
739104.667468877,1,-550,20,-650,-550,-800,-800,NaN,NaN,-0.242333333333333,-0.2493375,0.056684498994477,0.00175,0.0018875,0.0218549266200688,0.0574166666666667,0.061375,0.0129408522269657,0.244083333333333,0.243995833333333,0.0156135010529293,0.298166666666667,0.300991666666667,0.0197519976849865,0.0626666666666667,0.0618083333333333,0.0138762222602008
739104.667479988,1,-550,20,-650,-550,-800,-800,NaN,NaN,-0.242833333333333,-0.250475,0.0645381443792057,0.00166666666666667,0.00173333333333333,0.0264165704803809,0.0643333333333333,0.0618791666666667,0.0140196100798154,0.244416666666667,0.243545833333333,0.0195307501545759,0.2975,0.303354166666667,0.0238652662762717,0.0624166666666667,0.0614958333333333,0.0192146357834636
739104.667483692,1,-550,20,-650,-550,-800,-800,NaN,NaN,-0.24775,-0.25005,0.071866160856218,0.00166666666666667,0.00164166666666667,0.0262848158306116,0.06425,0.0611958333333333,0.0134742682332885,0.244416666666667,0.243029166666667,0.0192628573258871,0.297416666666667,0.3026625,0.0233306788111815,0.0624166666666667,0.0613041666666667,0.0186754275090581
739104.667489618,1,-550,20,-650,-550,-800,-800,NaN,NaN,NaN,-0.249625,0.0638385774310692,0.00166666666666667,0.00158333333333333,0.0413188029533983,0.06425,0.0613541666666667,0.0206793223257563,0.2445,0.2429375,0.026971587844467,0.297416666666667,0.301991666666667,0.0356748976088226,0.0624166666666667,0.0615083333333333,0.0313961917887765
739104.667493322,1,-550,20,-650,-550,-800,-800,NaN,NaN,-0.257416666666667,-0.2509125,0.0510202282863705,0.00158333333333333,0.00150833333333333,0.019983438310815,0.0641666666666667,0.0619208333333333,0.00895984273169736,0.2445,0.24245,0.0148649323809015,0.297333333333333,0.3016625,0.0181835089892034,0.0624166666666667,0.0622875,0.0143298657628596
739104.667548137,1,-550,20,-650,-550,-800,-800,NaN,NaN,NaN,-0.2522,0.0433691682930512,0.000916666666666667,0.001575,0.0361785637953694,0.0619166666666667,0.0624875,0.0310004105552878,0.242333333333333,0.241954166666667,0.024533232888043,0.303083333333333,0.3010625,0.0320981270049337,0.0609166666666667,0.0617291666666667,0.0314475875299678
739104.667548877,1,-550,20,-650,-550,-800,-800,NaN,NaN,NaN,-0.2534875,0.0245559279102058,0.00116666666666667,0.00147083333333333,0.00754190630076387,0.0545833333333333,0.0621666666666667,0.0101135151444025,0.24225,0.241433333333333,0.0114556836771946,0.302916666666667,0.300345833333333,0.0178184260705053,0.0608333333333333,0.0615333333333333,0.0142607474484412
739104.667549618,1,-550,20,-700,-550,-800,-800,NaN,NaN,NaN,-0.254766666666667,0.0676375982916813,0.00108333333333333,0.00135833333333333,0.0203923702637876,0.0543333333333333,0.0621833333333333,0.028400535531879,0.242416666666667,0.240916666666667,0.0341236107061429,0.303,0.299633333333333,0.0505281113883756,0.0608333333333333,0.0616583333333333,0.037894355506478
739104.6675511,1,-550,20,-700,-550,-800,-800,NaN,NaN,NaN,-0.256054166666667,0.0773805961347734,0.00108333333333333,0.00125,0.0180280214694702,0.0619166666666667,0.0618625,0.0251556990100636,0.242416666666667,0.240675,0.0322377432067101,0.303,0.300991666666667,0.0459599545712808,0.06075,0.0614083333333333,0.0322343956349828
739104.66755184,1,-550,20,-700,-550,-800,-800,NaN,NaN,NaN,-0.255616666666667,0.041709092740017,0.001,0.00112916666666667,0.0280344805924048,0.0619166666666667,0.0614666666666667,0.0299557672720364,0.24225,0.240433333333333,0.026236244560479,0.303,0.299283333333333,0.0376004683760767,0.0608333333333333,0.0611541666666667,0.0353126760917089
739104.66756147,1,-550,20,-700,-550,-800,-800,NaN,NaN,-0.2645,-0.255179166666667,0.0723194391110689,0.000833333333333333,0.00100833333333333,0.0711299356363473,0.0618333333333333,0.0610708333333333,0.0448038540568822,0.242416666666667,0.240191666666667,0.056275395355278,0.29525,0.297575,0.0557607316238473,0.06075,0.0609041666666667,0.0473884984816402
739104.667566655,1,-550,20,-700,-550,-800,-800,NaN,NaN,-0.23325,-0.254704166666667,0.00759231743845025,0.000916666666666667,0.000904166666666667,0.00864883155807883,0.062,0.0610875,0.00520783591828783,0.234166666666667,0.239570833333333,0.0050545671594466,0.295333333333333,0.296325,0.00388262529557286,0.0609166666666667,0.0606458333333333,0.00602783419562793
739104.667569618,1,-550,20,-700,-550,-800,-800,NaN,NaN,-0.23325,-0.254204166666667,0.0981705209784073,0.000833333333333333,0.0007625,0.0801231342635949,0.0618333333333333,0.0606833333333333,0.0502128561410327,0.242416666666667,0.238933333333333,0.0553313167151966,0.295166666666667,0.295925,0.0483284680938094,0.0608333333333333,0.0604,0.0533240866170967
739104.66759184,1,-550,20,-700,-550,-800,-800,NaN,NaN,NaN,-0.253458333333333,0.0973591012449512,0.00075,0.000620833333333333,0.0705849819578465,0.0701666666666667,0.0590458333333333,0.0279407543527806,0.234,0.238291666666667,0.0392745479284075,0.30075,0.295529166666667,0.0159886134784993,0.07225,0.0601541666666667,0.0225548309750259
739104.667600729,1,-550,20,-700,-550,-800,-800,NaN,NaN,-0.267333333333333,-0.252229166666667,0.0776283910515375,0.00358333333333333,0.000479166666666667,0.0701328363411672,0.0700833333333333,0.0574083333333333,0.0338326173375442,0.233916666666667,0.23765,0.0400265369373799,0.295333333333333,0.295129166666667,0.0249802972093512,0.0524166666666667,0.0599083333333333,0.0335865701990344
739104.667619248,1,-550,20,-700,-550,-800,-800,NaN,NaN,NaN,-0.251004166666667,0.0457394487969935,0.000166666666666667,0.0003375,0.0131975821140697,0.0524166666666667,0.055775,0.00923426999808739,0.233333333333333,0.237008333333333,0.0102965748511525,0.293,0.298404166666667,0.0129738758305092,0.0595833333333333,0.0596625,0.0152644027848347
739104.667639988,1,-550,20,-700,-550,-800,-800,NaN,NaN,NaN,-0.249425,0.000918765929219169,0,0.000233333333333333,0.000433983219403529,0.05925,0.0554916666666666,0.000384966923307774,0.23325,0.236479166666667,0.000254866676057332,0.293,0.297716666666667,0.000333734821362575,0.0593333333333333,0.0594875,0.000611774292697861
739104.667648137,1,-550,20,-700,-550,-800,-800,NaN,NaN,NaN,-0.2496875,0.0504520750600945,NaN,7.08333333333333e-05,0.00254969738479284,NaN,0.055475,0.00186888341350598,0.238916666666667,0.236683333333333,0.00181075834809545,0.3345,0.297320833333333,0.00231774083547062,0.0585,0.0592625,0.00169140033619471
739104.667660729,1,-550,20,-700,-550,-800,-800,NaN,NaN,NaN,-0.24995,0.0446348914910494,-0.00025,-8.33333333333333e-05,0.00461477660714577,0.05775,0.0554791666666667,0.00347624465798,NaN,0.236875,0.00381391599874361,0.273166666666667,0.296558333333333,0.00504048673339374,NaN,0.0590375,0.00454664427338409
739104.667669618,1,-600,20,-700,-550,-800,-800,NaN,NaN,NaN,-0.2502125,0.0308870139425015,-0.00025,-0.000225,0.00376305387121121,NaN,0.0547541666666667,0.00288675700765071,NaN,0.236695833333333,0.00383589990202845,NaN,0.2958,0.00441875236876747,NaN,0.0588291666666667,0.00333404587656657
739104.667677025,1,-600,20,-700,-550,-800,-800,NaN,NaN,NaN,-0.250475,0.0377752874282538,-0.000333333333333333,-0.000379166666666667,0.00376605274174667,0.05775,0.0543666666666667,0.00286343402653178,NaN,0.236533333333333,0.00418151093072355,NaN,0.295020833333333,0.00428372391462152,NaN,0.0586,0.00349648436677017
739104.667694062,1,-600,20,-700,-550,-800,-800,NaN,NaN,NaN,-0.249316666666667,0.0653391198200332,-0.00116666666666667,-0.000529166666666667,0.00987843397929395,0.05625,0.0539708333333333,0.00887268005383926,0.231666666666667,0.235945833333333,0.00813027747058384,0.2895,0.2946,0.0067775832057495,0.0575,0.0583666666666667,0.00762227821760463
